2025-01-07 11:44:55.272724 - INFO - Starting data generator script.
2025-01-07 11:44:55.279723 - INFO - Generated user activity: {'user_id': 4, 'activity': 'view_item', 'timestamp': '2025-01-07 09:44:55'}
2025-01-07 11:48:19.417078 - INFO - Data sent to Kafka: {'user_id': 54, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:48:19'}
2025-01-07 11:48:21.429067 - INFO - Generated user activity: {'user_id': 11, 'activity': 'purchase', 'timestamp': '2025-01-07 09:48:21'}
2025-01-07 11:48:21.438064 - INFO - Data sent to Kafka: {'user_id': 11, 'activity': 'purchase', 'timestamp': '2025-01-07 09:48:21'}
2025-01-07 11:48:23.449294 - INFO - Generated user activity: {'user_id': 68, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:48:23'}
2025-01-07 11:48:23.457286 - INFO - Data sent to Kafka: {'user_id': 68, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:48:23'}
2025-01-07 11:48:25.475638 - INFO - Generated user activity: {'user_id': 43, 'activity': 'view_item', 'timestamp': '2025-01-07 09:48:25'}
2025-01-07 11:48:25.484615 - INFO - Data sent to Kafka: {'user_id': 43, 'activity': 'view_item', 'timestamp': '2025-01-07 09:48:25'}
2025-01-07 11:48:27.514661 - INFO - Generated user activity: {'user_id': 69, 'activity': 'purchase', 'timestamp': '2025-01-07 09:48:27'}
2025-01-07 11:48:27.532652 - INFO - Data sent to Kafka: {'user_id': 69, 'activity': 'purchase', 'timestamp': '2025-01-07 09:48:27'}
2025-01-07 11:48:29.547515 - INFO - Generated user activity: {'user_id': 39, 'activity': 'login', 'timestamp': '2025-01-07 09:48:29'}
2025-01-07 11:48:29.556517 - INFO - Data sent to Kafka: {'user_id': 39, 'activity': 'login', 'timestamp': '2025-01-07 09:48:29'}
2025-01-07 11:48:31.574150 - INFO - Generated user activity: {'user_id': 76, 'activity': 'view_item', 'timestamp': '2025-01-07 09:48:31'}
2025-01-07 11:48:31.582134 - INFO - Data sent to Kafka: {'user_id': 76, 'activity': 'view_item', 'timestamp': '2025-01-07 09:48:31'}
2025-01-07 11:48:33.599442 - INFO - Generated user activity: {'user_id': 64, 'activity': 'view_item', 'timestamp': '2025-01-07 09:48:33'}
2025-01-07 11:48:33.607448 - INFO - Data sent to Kafka: {'user_id': 64, 'activity': 'view_item', 'timestamp': '2025-01-07 09:48:33'}
2025-01-07 11:48:35.625049 - INFO - Generated user activity: {'user_id': 23, 'activity': 'login', 'timestamp': '2025-01-07 09:48:35'}
2025-01-07 11:48:35.633054 - INFO - Data sent to Kafka: {'user_id': 23, 'activity': 'login', 'timestamp': '2025-01-07 09:48:35'}
2025-01-07 11:48:37.658039 - INFO - Generated user activity: {'user_id': 70, 'activity': 'login', 'timestamp': '2025-01-07 09:48:37'}
2025-01-07 11:48:37.688038 - INFO - Data sent to Kafka: {'user_id': 70, 'activity': 'login', 'timestamp': '2025-01-07 09:48:37'}
2025-01-07 11:48:39.856995 - INFO - Generated user activity: {'user_id': 60, 'activity': 'login', 'timestamp': '2025-01-07 09:48:39'}
2025-01-07 11:48:40.183938 - INFO - Data sent to Kafka: {'user_id': 60, 'activity': 'login', 'timestamp': '2025-01-07 09:48:39'}
2025-01-07 11:48:42.630502 - INFO - Generated user activity: {'user_id': 32, 'activity': 'login', 'timestamp': '2025-01-07 09:48:42'}
2025-01-07 11:48:42.651498 - INFO - Data sent to Kafka: {'user_id': 32, 'activity': 'login', 'timestamp': '2025-01-07 09:48:42'}
2025-01-07 11:48:44.697873 - INFO - Generated user activity: {'user_id': 33, 'activity': 'login', 'timestamp': '2025-01-07 09:48:44'}
2025-01-07 11:48:44.709867 - INFO - Data sent to Kafka: {'user_id': 33, 'activity': 'login', 'timestamp': '2025-01-07 09:48:44'}
2025-01-07 11:48:46.735585 - INFO - Generated user activity: {'user_id': 32, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:48:46'}
2025-01-07 11:48:46.744574 - INFO - Data sent to Kafka: {'user_id': 32, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:48:46'}
2025-01-07 11:48:48.756928 - INFO - Generated user activity: {'user_id': 95, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:48:48'}
2025-01-07 11:48:48.768920 - INFO - Data sent to Kafka: {'user_id': 95, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:48:48'}
2025-01-07 11:48:50.790568 - INFO - Generated user activity: {'user_id': 15, 'activity': 'purchase', 'timestamp': '2025-01-07 09:48:50'}
2025-01-07 11:48:50.797547 - INFO - Data sent to Kafka: {'user_id': 15, 'activity': 'purchase', 'timestamp': '2025-01-07 09:48:50'}
2025-01-07 11:48:52.815521 - INFO - Generated user activity: {'user_id': 80, 'activity': 'view_item', 'timestamp': '2025-01-07 09:48:52'}
2025-01-07 11:48:52.823513 - INFO - Data sent to Kafka: {'user_id': 80, 'activity': 'view_item', 'timestamp': '2025-01-07 09:48:52'}
2025-01-07 11:48:54.840714 - INFO - Generated user activity: {'user_id': 98, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:48:54'}
2025-01-07 11:48:54.849699 - INFO - Data sent to Kafka: {'user_id': 98, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:48:54'}
2025-01-07 11:48:56.857934 - INFO - Generated user activity: {'user_id': 73, 'activity': 'view_item', 'timestamp': '2025-01-07 09:48:56'}
2025-01-07 11:48:56.865927 - INFO - Data sent to Kafka: {'user_id': 73, 'activity': 'view_item', 'timestamp': '2025-01-07 09:48:56'}
2025-01-07 11:48:58.876838 - INFO - Generated user activity: {'user_id': 90, 'activity': 'logout', 'timestamp': '2025-01-07 09:48:58'}
2025-01-07 11:48:58.887818 - INFO - Data sent to Kafka: {'user_id': 90, 'activity': 'logout', 'timestamp': '2025-01-07 09:48:58'}
2025-01-07 11:49:00.897047 - INFO - Generated user activity: {'user_id': 11, 'activity': 'login', 'timestamp': '2025-01-07 09:49:00'}
2025-01-07 11:49:00.904032 - INFO - Data sent to Kafka: {'user_id': 11, 'activity': 'login', 'timestamp': '2025-01-07 09:49:00'}
2025-01-07 11:49:02.914603 - INFO - Generated user activity: {'user_id': 73, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:02'}
2025-01-07 11:49:02.924598 - INFO - Data sent to Kafka: {'user_id': 73, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:02'}
2025-01-07 11:49:04.936044 - INFO - Generated user activity: {'user_id': 83, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:04'}
2025-01-07 11:49:04.950045 - INFO - Data sent to Kafka: {'user_id': 83, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:04'}
2025-01-07 11:49:06.960648 - INFO - Generated user activity: {'user_id': 21, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:06'}
2025-01-07 11:49:06.994648 - INFO - Data sent to Kafka: {'user_id': 21, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:06'}
2025-01-07 11:49:09.007397 - INFO - Generated user activity: {'user_id': 74, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:09'}
2025-01-07 11:49:09.073386 - INFO - Data sent to Kafka: {'user_id': 74, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:09'}
2025-01-07 11:49:11.090812 - INFO - Generated user activity: {'user_id': 31, 'activity': 'view_item', 'timestamp': '2025-01-07 09:49:11'}
2025-01-07 11:49:11.099806 - INFO - Data sent to Kafka: {'user_id': 31, 'activity': 'view_item', 'timestamp': '2025-01-07 09:49:11'}
2025-01-07 11:49:13.126528 - INFO - Generated user activity: {'user_id': 10, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:13'}
2025-01-07 11:49:13.141523 - INFO - Data sent to Kafka: {'user_id': 10, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:13'}
2025-01-07 11:49:15.160877 - INFO - Generated user activity: {'user_id': 64, 'activity': 'view_item', 'timestamp': '2025-01-07 09:49:15'}
2025-01-07 11:49:15.221870 - INFO - Data sent to Kafka: {'user_id': 64, 'activity': 'view_item', 'timestamp': '2025-01-07 09:49:15'}
2025-01-07 11:49:17.268503 - INFO - Generated user activity: {'user_id': 79, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:17'}
2025-01-07 11:49:17.371537 - INFO - Data sent to Kafka: {'user_id': 79, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:17'}
2025-01-07 11:49:19.469944 - INFO - Generated user activity: {'user_id': 80, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:19'}
2025-01-07 11:49:19.782883 - INFO - Data sent to Kafka: {'user_id': 80, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:19'}
2025-01-07 11:49:22.174662 - INFO - Generated user activity: {'user_id': 39, 'activity': 'login', 'timestamp': '2025-01-07 09:49:22'}
2025-01-07 11:49:22.187673 - INFO - Data sent to Kafka: {'user_id': 39, 'activity': 'login', 'timestamp': '2025-01-07 09:49:22'}
2025-01-07 11:49:24.213454 - INFO - Generated user activity: {'user_id': 89, 'activity': 'login', 'timestamp': '2025-01-07 09:49:24'}
2025-01-07 11:49:24.222443 - INFO - Data sent to Kafka: {'user_id': 89, 'activity': 'login', 'timestamp': '2025-01-07 09:49:24'}
2025-01-07 11:49:26.233947 - INFO - Generated user activity: {'user_id': 44, 'activity': 'login', 'timestamp': '2025-01-07 09:49:26'}
2025-01-07 11:49:26.306945 - INFO - Data sent to Kafka: {'user_id': 44, 'activity': 'login', 'timestamp': '2025-01-07 09:49:26'}
2025-01-07 11:49:28.318741 - INFO - Generated user activity: {'user_id': 53, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:28'}
2025-01-07 11:49:28.324727 - INFO - Data sent to Kafka: {'user_id': 53, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:28'}
2025-01-07 11:49:30.335777 - INFO - Generated user activity: {'user_id': 99, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:30'}
2025-01-07 11:49:30.340783 - INFO - Data sent to Kafka: {'user_id': 99, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:30'}
2025-01-07 11:49:32.738243 - INFO - Generated user activity: {'user_id': 73, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:32'}
2025-01-07 11:49:33.018200 - INFO - Data sent to Kafka: {'user_id': 73, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:32'}
2025-01-07 11:49:35.030311 - INFO - Generated user activity: {'user_id': 96, 'activity': 'login', 'timestamp': '2025-01-07 09:49:35'}
2025-01-07 11:49:35.038313 - INFO - Data sent to Kafka: {'user_id': 96, 'activity': 'login', 'timestamp': '2025-01-07 09:49:35'}
2025-01-07 11:49:37.062843 - INFO - Generated user activity: {'user_id': 88, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:37'}
2025-01-07 11:49:37.071846 - INFO - Data sent to Kafka: {'user_id': 88, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:37'}
2025-01-07 11:49:39.093683 - INFO - Generated user activity: {'user_id': 29, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:39'}
2025-01-07 11:49:39.101688 - INFO - Data sent to Kafka: {'user_id': 29, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:39'}
2025-01-07 11:49:41.123077 - INFO - Generated user activity: {'user_id': 49, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:41'}
2025-01-07 11:49:41.129088 - INFO - Data sent to Kafka: {'user_id': 49, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:41'}
2025-01-07 11:49:43.143439 - INFO - Generated user activity: {'user_id': 12, 'activity': 'view_item', 'timestamp': '2025-01-07 09:49:43'}
2025-01-07 11:49:43.193509 - INFO - Data sent to Kafka: {'user_id': 12, 'activity': 'view_item', 'timestamp': '2025-01-07 09:49:43'}
2025-01-07 11:49:45.204162 - INFO - Generated user activity: {'user_id': 71, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:45'}
2025-01-07 11:49:45.213164 - INFO - Data sent to Kafka: {'user_id': 71, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:45'}
2025-01-07 11:49:47.229082 - INFO - Generated user activity: {'user_id': 51, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:47'}
2025-01-07 11:49:47.251088 - INFO - Data sent to Kafka: {'user_id': 51, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:47'}
2025-01-07 11:49:49.261242 - INFO - Generated user activity: {'user_id': 25, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:49'}
2025-01-07 11:49:49.268237 - INFO - Data sent to Kafka: {'user_id': 25, 'activity': 'purchase', 'timestamp': '2025-01-07 09:49:49'}
2025-01-07 11:49:51.283429 - INFO - Generated user activity: {'user_id': 27, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:51'}
2025-01-07 11:49:51.292425 - INFO - Data sent to Kafka: {'user_id': 27, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:49:51'}
2025-01-07 11:49:53.307044 - INFO - Generated user activity: {'user_id': 17, 'activity': 'login', 'timestamp': '2025-01-07 09:49:53'}
2025-01-07 11:49:53.318052 - INFO - Data sent to Kafka: {'user_id': 17, 'activity': 'login', 'timestamp': '2025-01-07 09:49:53'}
2025-01-07 11:49:55.341154 - INFO - Generated user activity: {'user_id': 56, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:55'}
2025-01-07 11:49:55.350139 - INFO - Data sent to Kafka: {'user_id': 56, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:55'}
2025-01-07 11:49:57.366886 - INFO - Generated user activity: {'user_id': 33, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:57'}
2025-01-07 11:49:57.375879 - INFO - Data sent to Kafka: {'user_id': 33, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:57'}
2025-01-07 11:49:59.380122 - INFO - Generated user activity: {'user_id': 36, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:59'}
2025-01-07 11:49:59.391127 - INFO - Data sent to Kafka: {'user_id': 36, 'activity': 'logout', 'timestamp': '2025-01-07 09:49:59'}
2025-01-07 11:50:01.412504 - INFO - Generated user activity: {'user_id': 20, 'activity': 'login', 'timestamp': '2025-01-07 09:50:01'}
2025-01-07 11:50:01.421487 - INFO - Data sent to Kafka: {'user_id': 20, 'activity': 'login', 'timestamp': '2025-01-07 09:50:01'}
2025-01-07 11:50:03.436904 - INFO - Generated user activity: {'user_id': 4, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:50:03'}
2025-01-07 11:50:03.442897 - INFO - Data sent to Kafka: {'user_id': 4, 'activity': 'add_to_cart', 'timestamp': '2025-01-07 09:50:03'}
2025-01-07 11:50:05.460658 - INFO - Generated user activity: {'user_id': 47, 'activity': 'view_item', 'timestamp': '2025-01-07 09:50:05'}
2025-01-07 11:50:05.470630 - INFO - Data sent to Kafka: {'user_id': 47, 'activity': 'view_item', 'timestamp': '2025-01-07 09:50:05'}
2025-01-07 11:50:07.501287 - INFO - Generated user activity: {'user_id': 86, 'activity': 'view_item', 'timestamp': '2025-01-07 09:50:07'}
2025-01-07 11:50:07.508290 - INFO - Data sent to Kafka: {'user_id': 86, 'activity': 'view_item', 'timestamp': '2025-01-07 09:50:07'}
2025-01-07 11:50:09.526654 - INFO - Generated user activity: {'user_id': 76, 'activity': 'logout', 'timestamp': '2025-01-07 09:50:09'}
2025-01-07 11:50:09.534652 - INFO - Data sent to Kafka: {'user_id': 76, 'activity': 'logout', 'timestamp': '2025-01-07 09:50:09'}
2025-01-07 11:50:10.892879 - INFO - Data generator stopped by user.
